@id,leisure,name,operator,sport,longitude,latitude,addr:city,addr:housenumber,addr:postcode,addr:street,website,addr:country,addr:suburb,contact:phone,contact:website,entrance,lastcheck,wheelchair,email,level,opening_hours,phone,check_date:opening_hours,wikimedia_commons,contact:facebook,note,sauna,description,old_name,postal_code,brand,brand:wikidata,brand:wikipedia,fax,check_date,layer,toilets:wheelchair,branch,contact:email,fixme,indoor,contact:fax,fee,toilets,addr:floor,wheelchair:description,note:opening_hours,opening_hours:signed,fitness_station,contact:city,contact:country,contact:housenumber,contact:instagram,contact:postcode,contact:street,currency:EUR,internet_access,old_name:language,operator:type,payment:cash,ref:vatin,amenity,access,personal_trainer,internet_access:fee,internet_access:operator,internet_access:ssid,alt_name,removed:contact:email,removed:contact:facebook,removed:contact:phone,removed:contact:website,removed:name,source,mobile,opening_date,not:name,url,female,male,disused:name,disused:short_name,ref,club,opening_hours:url,dispensing,fitness_station:for,start_date,swimming_pool,was:shop,tanning,opening_hours:covid19,brand:website,facebook,disused:shop,short_name,blind,opening_hours:lastcheck,post_office,post_office:brand,post_office:service_provider,image,tourism,shop,survey:date,contact:mobile,emergency,lit,dance:teaching,office,gender,cost,min_age,building,cuisine,healthcare,contact:foursquare,parts,service,addr:housename,children,baby,fitness_station:climbingframe,fitness_station:horizontal_bar,material,surface,last_check,official_name,payment:girocard,payment:mastercard,payment:visa,addr:place,diet:vegan,diet:vegetarian,outdoor_seating,health_facility:type,charge,door,wheelchair:description:de,healthcare:speciality,fitness_centre:for,name:de,name:en,name:ja,ele,disused:leisure,natural,contact:twitter,proposed:shop,price,addr:unit,university,covered,est_height,playground,sport_centre,payment:cards,payment:credit_cards,payment:debit_cards,contact:pinterest,contact:youtube,gymnastics,clothes,membership,sports_centre,description:de,outdoor,noexit,old_brand,contact:whatsapp,shelter_type,is_in,private,operator:wikidata,operator:wikipedia,exercise,internet_access:brand,internet_access:brand:wikidata,internet_access:captive_portal,health_specialty:yoga,note:de,female:signed,male:signed,building:roof:colour,training,was:name,contact:linkedin,contact:xing,website:check_date,payment:sepa,sports,mapillary,air_conditioning,smoking,toilets:fee,website_1,website_2,swimming,man_made,surveillance,opening_hours:office,not:brand:wikidata,elevator,changing_table,contact:yelp,step_count,backrest,seats,contact:telegram,owner,payment:coins,payment:notes,strapline,school,name:pl,payment,dance:style,loc_name,payment:apple_pay,payment:contactless,payment:google_pay,payment:maestro,payment:v_pay,source:addr,note:position,payment:ep_geldkarte,phone:mobile,old_name:1978-2008,old_name:2008,description:sport,sport:kungfu,sport:meditation,sport:qigong,sport:taijiquan,dog,source:name,defibrillator:location,source:opening_hours,description_1,level:ref,surveillance:type,parking,leisure_1,branch:de,branch:en,full_name,construction:leisure,construction:website,hansefit,source:date,temporary:access,ref:shop:num,addr:inclusion,disused,wheelchair:entrance_width,wheelchair:step_height,disused:contact:website,lastcheck:servicetime,toilets:access,service_times,wingtsun:teaching,old_addr:housenumber,old_addr:street,fitness_centre,climbing,parking:fee,phone_1,removed:leisure,climbing_pole,horizontal_bar,rings,wall_bars,contact:email_1,wikidata,abandoned:leisure,social_facility,social_facility:for,healthcare:counselling,building:levels,roof:levels,fitness_station:balance_beam,fitness_station:horizontal_ladder,room,count,light:method,light_source,woman,route,contact:url,payment:invoice,roof:shape,men,women,opening_hours:service,opening_hours:phone,capacity,inscription,vaccination,comment,payment:ec_cards,source:operator,bar,location,payment:american_express,reservation,rooms,stars,addr:interpolation,board_type,information,fitness_station:box,fitness_station:parallel_bars,fitness_station:push-up,noname,condition,name:signed,planned:leisure,massage,construction_year,name:ru,opening_hours:trainer,unisex,payment:visa_debit,opening_hours:sauna,panoramax,ref:forum,currency:XBT,payment:lightning,manufacturer,model,payment:lightning_contactless,payment:onchain,rental,min_height,payment:girocard_contactless,last_checked,panoramax:0,playground:theme,consulting,panoramax:1,panoramax:10,panoramax:11,panoramax:12,panoramax:2,panoramax:3,panoramax:4,panoramax:5,panoramax:6,panoramax:7,panoramax:8,panoramax:9,payment:prepaid_ticket,drinking_water:refill,atm,instagram,website:booking,board:title,direction,lgbtq,payment:paypal
node/10090279770,fitness_centre,Skyfit,,,11.5411031,48.1230008,,,,,https://www.skyfit-women.de/sendling/,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10090345518,fitness_centre,clever fit Marktredwitz,,,12.0979516,50.0041745,,,95615,,https://www.clever-fit.com/de-de/fitnessstudio-in-der-naehe/clever-fit-marktredwitz/,,,,,,,,,,Mo-Fr 06:00-23:00; Sa-Su 09:00-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10091954087,fitness_centre,Matthias Sport Center,,,12.3278969,51.3361058,,49,,Demmeringstraße,,,,,,,,yes,,1,,,2022-10-25,,,,,,,,,,,,2022-10-11,,,,,,,,,,1. OG,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10092307359,fitness_station,,,fitness,10.138249,54.3562286,,,,,,,,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10096134553,fitness_centre,MediFit Rüsselsheim,,fitness;exercise,8.4133204,49.9944143,Rüsselsheim am Main,1-3,65428,Löwenplatz,https://medifitness-ruesselsheim.de,DE,,,,,,yes,,0,"Mo-Fr 07:00-21:00; Sa,Su 09:00-15:00",+49 6142 3308650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10096253909,fitness_station,,,fitness,14.0522037,52.876943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10100682968,fitness_centre,Marion Röhrig Pilates,,yoga,13.4215563,52.5313866,Berlin,24,10405,Heinrich-Roller-Straße,,,Prenzlauer Berg,,,,,,,,,,2025-01-23,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10100813297,fitness_centre,Pantarei Approach,,yoga,13.4247709,52.5335247,Berlin,60,10405,Winsstraße,www.learnpantarei.com,,Prenzlauer Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10101876149,,Gymnastik Gruppe Benstrup,,fitness,7.7951409,52.7792314,Löningen,,49624,Alte Heerstraße,,,Benstrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10106024873,fitness_centre,Hypoxi,Sabina Terkatz,,6.8449068,51.1993569,,,,,https://hypoxistudio-duesseldorf-sued.de/,,,,,,,,info@hypoxistudio-duesseldorf-sued.de,,,+49 211 15761080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+49 159 01024036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10106523840,fitness_centre,Movement Club,,,6.9109023,50.9250266,,63,,Lindenthalgürtel,,,,,,,,,,,,,2024-04-18,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10106583423,fitness_station,Klettern am Seil,,fitness,13.0959784,49.0569467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10106595606,fitness_station,Bockspringen,,fitness,13.0977133,49.0563614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10107524864,fitness_station,,,fitness,12.6729199,54.4405783,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10108058322,fitness_centre,Christine Höfler,Christine Höfler,yoga;meditation,11.7414302,48.4000041,Freising,5a,85354,Ziegelgasse,https://www.christinehoefler.de/,DE,,,,,,,ch@christinehoefler.de,,,+49-160-5918923,,,,,,Coaching & Yoga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christine Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energiekunst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10108453668,fitness_centre,Schwitzkasten,,,7.8167242,49.726383,,,,,https://schwitzkasten-alsenz.de/,,,,,,,,,,,+49 6362 6819966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10110171620,fitness_station,Triple Pull Up / Rumpfschwingen,,fitness,11.2585044,49.666979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10110171621,fitness_station,Dual Bar / Kreisen,,fitness,11.2594274,49.6681979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,parallel_bars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10110171622,fitness_station,Sit up,,fitness,11.2613381,49.668947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sit-up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10110171623,fitness_station,Arm Walker / Kniebeugen,,fitness,11.264304,49.6666894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal_ladder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10110171624,fitness_station,Fahrradbank / Step Blocks,,fitness,11.2650971,49.6654114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,exercise_bike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10110171625,fitness_station,Tire Flip / Sprinten,,fitness,11.2635313,49.663906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10110171626,fitness_station,Balancieren / Dehnung,,fitness,11.2582307,49.6663887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10111386021,fitness_station,,,fitness,11.2261183,49.8146251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal_bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10111416596,fitness_centre,Body Street,,,9.3101971,48.8299524,,,,,,,,,,,,,,,Mo-Fr 08:30-20:30; Sa 09:00-14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10113556891,fitness_centre,Arkus Yoga,,yoga,10.1962806,49.3777045,Rothenburg ob der Tauber,4,91541,Industriestraße,https://www.arkusyoga.de/,,,,,,,,,,24/7,+49 1590 5113948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10113576407,fitness_station,,,fitness,7.2946589,52.1118109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal_bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10115953823,fitness_centre,Easyfitness.club Aalen,,fitness;exercise;multi,10.0950339,48.8494772,Aalen,20,73430,Heinrich-Rieger-Straße,https://easyfitness.club/studio/easyfitness-aalen/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
